turkid,choice,round,condid,condition,startdate,enddate,timing,time_to_choose,time_to_completion,project,project_chosen,valuation,activity,customers,competitors
8344B8C5451E4B6A8D0EB1E07DAB6163,1,9,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:48Z,3.6439998149871826,94,2,0,800000,Biotechnology,5000,5
8344B8C5451E4B6A8D0EB1E07DAB6163,1,9,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:48Z,3.6439998149871826,94,0,0,1600000,Electronics,3000,10
8344B8C5451E4B6A8D0EB1E07DAB6163,1,9,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:48Z,3.6439998149871826,94,1,1,700000,Electronics,12000,7
8344B8C5451E4B6A8D0EB1E07DAB6163,2,10,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:53Z,5.54200005531311,94,2,1,3000000,Biotechnology,14000,8
8344B8C5451E4B6A8D0EB1E07DAB6163,2,10,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:53Z,5.54200005531311,94,0,0,700000,Robotics,3000,2
8344B8C5451E4B6A8D0EB1E07DAB6163,2,10,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:53Z,5.54200005531311,94,1,0,1000000,Electronics,7000,5
8344B8C5451E4B6A8D0EB1E07DAB6163,0,11,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:58Z,4.352999925613403,94,2,0,1800000,Biotechnology,11000,12
8344B8C5451E4B6A8D0EB1E07DAB6163,0,11,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:58Z,4.352999925613403,94,0,1,2000000,Robotics,6000,9
8344B8C5451E4B6A8D0EB1E07DAB6163,0,11,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:37:58Z,4.352999925613403,94,1,0,800000,Biotechnology,9000,2
8344B8C5451E4B6A8D0EB1E07DAB6163,2,12,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:03Z,5.351000070571899,94,2,1,2600000,Electronics,5000,12
8344B8C5451E4B6A8D0EB1E07DAB6163,2,12,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:03Z,5.351000070571899,94,0,0,2000000,Biotechnology,4000,9
8344B8C5451E4B6A8D0EB1E07DAB6163,2,12,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:03Z,5.351000070571899,94,1,0,1800000,Electronics,2000,9
8344B8C5451E4B6A8D0EB1E07DAB6163,2,13,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:08Z,5.194999933242798,94,2,1,2700000,Biotechnology,14000,2
8344B8C5451E4B6A8D0EB1E07DAB6163,2,13,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:08Z,5.194999933242798,94,0,0,1800000,Robotics,11000,9
8344B8C5451E4B6A8D0EB1E07DAB6163,2,13,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:08Z,5.194999933242798,94,1,0,2100000,Robotics,14000,5
8344B8C5451E4B6A8D0EB1E07DAB6163,2,14,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:12Z,4.123000144958496,94,2,1,2200000,Robotics,6000,3
8344B8C5451E4B6A8D0EB1E07DAB6163,2,14,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:12Z,4.123000144958496,94,0,0,700000,Robotics,3000,12
8344B8C5451E4B6A8D0EB1E07DAB6163,2,14,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:12Z,4.123000144958496,94,1,0,1200000,Biotechnology,5000,10
8344B8C5451E4B6A8D0EB1E07DAB6163,2,15,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:16Z,3.8420000076293945,94,2,1,1900000,Biotechnology,6000,8
8344B8C5451E4B6A8D0EB1E07DAB6163,2,15,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:16Z,3.8420000076293945,94,0,0,500000,Biotechnology,6000,5
8344B8C5451E4B6A8D0EB1E07DAB6163,2,15,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:16Z,3.8420000076293945,94,1,0,1500000,Electronics,11000,8
8344B8C5451E4B6A8D0EB1E07DAB6163,0,16,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:21Z,4.7209999561309814,94,2,0,1600000,Electronics,7000,4
8344B8C5451E4B6A8D0EB1E07DAB6163,0,16,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:21Z,4.7209999561309814,94,0,1,1900000,Electronics,7000,4
8344B8C5451E4B6A8D0EB1E07DAB6163,0,16,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:21Z,4.7209999561309814,94,1,0,800000,Electronics,11000,8
8344B8C5451E4B6A8D0EB1E07DAB6163,1,17,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:26Z,5.272000074386597,94,2,0,1600000,Robotics,14000,5
8344B8C5451E4B6A8D0EB1E07DAB6163,1,17,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:26Z,5.272000074386597,94,0,0,1300000,Robotics,4000,2
8344B8C5451E4B6A8D0EB1E07DAB6163,1,17,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:26Z,5.272000074386597,94,1,1,2900000,Electronics,8000,2
8344B8C5451E4B6A8D0EB1E07DAB6163,2,18,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:30Z,4.0329999923706055,94,2,1,1800000,Robotics,6000,3
8344B8C5451E4B6A8D0EB1E07DAB6163,2,18,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:30Z,4.0329999923706055,94,0,0,1300000,Biotechnology,3000,4
8344B8C5451E4B6A8D0EB1E07DAB6163,2,18,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:30Z,4.0329999923706055,94,1,0,1400000,Biotechnology,14000,4
8344B8C5451E4B6A8D0EB1E07DAB6163,1,19,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:34Z,3.7649998664855957,94,2,0,900000,Robotics,12000,8
8344B8C5451E4B6A8D0EB1E07DAB6163,1,19,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:34Z,3.7649998664855957,94,0,0,800000,Robotics,8000,6
8344B8C5451E4B6A8D0EB1E07DAB6163,1,19,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:34Z,3.7649998664855957,94,1,1,2000000,Robotics,12000,11
8344B8C5451E4B6A8D0EB1E07DAB6163,2,20,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:38Z,3.6679999828338623,94,2,1,2700000,Electronics,8000,9
8344B8C5451E4B6A8D0EB1E07DAB6163,2,20,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:38Z,3.6679999828338623,94,0,0,1300000,Robotics,2000,10
8344B8C5451E4B6A8D0EB1E07DAB6163,2,20,1,Increasing,2025-09-12 19:37:08,2025-09-12 19:38:42,2025-09-12T19:38:38Z,3.6679999828338623,94,1,0,500000,Biotechnology,12000,11
9FCA700FD35B4AC9A19A818C4CC7D057,0,1,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:24Z,0,351,2,0,1200000,Robotics,3000,5
9FCA700FD35B4AC9A19A818C4CC7D057,0,1,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:24Z,0,351,0,1,1000000,Electronics,11000,7
9FCA700FD35B4AC9A19A818C4CC7D057,0,1,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:24Z,0,351,1,0,2300000,Electronics,8000,10
9FCA700FD35B4AC9A19A818C4CC7D057,0,2,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:57Z,33.51799988746643,351,2,0,2000000,Electronics,13000,12
9FCA700FD35B4AC9A19A818C4CC7D057,0,2,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:57Z,33.51799988746643,351,0,1,1900000,Robotics,14000,12
9FCA700FD35B4AC9A19A818C4CC7D057,0,2,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:33:57Z,33.51799988746643,351,1,0,2600000,Electronics,2000,9
9FCA700FD35B4AC9A19A818C4CC7D057,0,3,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:36Z,39.140000104904175,351,2,0,500000,Biotechnology,11000,14
9FCA700FD35B4AC9A19A818C4CC7D057,0,3,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:36Z,39.140000104904175,351,0,1,800000,Robotics,9000,9
9FCA700FD35B4AC9A19A818C4CC7D057,0,3,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:36Z,39.140000104904175,351,1,0,500000,Electronics,5000,7
9FCA700FD35B4AC9A19A818C4CC7D057,0,4,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:47Z,10.41599988937378,351,2,0,2100000,Biotechnology,3000,5
9FCA700FD35B4AC9A19A818C4CC7D057,0,4,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:47Z,10.41599988937378,351,0,1,2500000,Robotics,14000,7
9FCA700FD35B4AC9A19A818C4CC7D057,0,4,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:34:47Z,10.41599988937378,351,1,0,2100000,Electronics,7000,7
9FCA700FD35B4AC9A19A818C4CC7D057,2,5,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:07Z,20.391000032424927,351,2,1,1000000,Robotics,6000,6
9FCA700FD35B4AC9A19A818C4CC7D057,2,5,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:07Z,20.391000032424927,351,0,0,500000,Robotics,3000,14
9FCA700FD35B4AC9A19A818C4CC7D057,2,5,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:07Z,20.391000032424927,351,1,0,1100000,Electronics,2000,9
9FCA700FD35B4AC9A19A818C4CC7D057,2,6,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:22Z,14.541000127792358,351,2,1,900000,Robotics,14000,6
9FCA700FD35B4AC9A19A818C4CC7D057,2,6,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:22Z,14.541000127792358,351,0,0,500000,Biotechnology,2000,7
9FCA700FD35B4AC9A19A818C4CC7D057,2,6,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:22Z,14.541000127792358,351,1,0,1800000,Electronics,8000,5
9FCA700FD35B4AC9A19A818C4CC7D057,0,7,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:47Z,25.513000011444092,351,2,0,2900000,Electronics,9000,9
9FCA700FD35B4AC9A19A818C4CC7D057,0,7,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:47Z,25.513000011444092,351,0,1,2900000,Biotechnology,12000,6
9FCA700FD35B4AC9A19A818C4CC7D057,0,7,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:47Z,25.513000011444092,351,1,0,2400000,Robotics,8000,5
9FCA700FD35B4AC9A19A818C4CC7D057,0,8,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:56Z,8.565999984741211,351,2,0,2100000,Robotics,4000,13
9FCA700FD35B4AC9A19A818C4CC7D057,0,8,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:56Z,8.565999984741211,351,0,1,800000,Electronics,12000,8
9FCA700FD35B4AC9A19A818C4CC7D057,0,8,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:35:56Z,8.565999984741211,351,1,0,2600000,Electronics,4000,7
9FCA700FD35B4AC9A19A818C4CC7D057,1,9,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:14Z,18.776999950408936,351,2,0,800000,Biotechnology,5000,5
9FCA700FD35B4AC9A19A818C4CC7D057,1,9,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:14Z,18.776999950408936,351,0,0,1600000,Electronics,3000,10
9FCA700FD35B4AC9A19A818C4CC7D057,1,9,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:14Z,18.776999950408936,351,1,1,700000,Electronics,12000,7
9FCA700FD35B4AC9A19A818C4CC7D057,2,10,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:51Z,36.598000049591064,351,2,1,3000000,Biotechnology,14000,8
9FCA700FD35B4AC9A19A818C4CC7D057,2,10,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:51Z,36.598000049591064,351,0,0,700000,Robotics,3000,2
9FCA700FD35B4AC9A19A818C4CC7D057,2,10,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:36:51Z,36.598000049591064,351,1,0,1000000,Electronics,7000,5
9FCA700FD35B4AC9A19A818C4CC7D057,2,11,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:15Z,24.407000064849854,351,2,1,1800000,Biotechnology,11000,12
9FCA700FD35B4AC9A19A818C4CC7D057,2,11,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:15Z,24.407000064849854,351,0,0,2000000,Robotics,6000,9
9FCA700FD35B4AC9A19A818C4CC7D057,2,11,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:15Z,24.407000064849854,351,1,0,800000,Biotechnology,9000,2
9FCA700FD35B4AC9A19A818C4CC7D057,2,12,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:21Z,6.018999814987183,351,2,1,2600000,Electronics,5000,12
9FCA700FD35B4AC9A19A818C4CC7D057,2,12,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:21Z,6.018999814987183,351,0,0,2000000,Biotechnology,4000,9
9FCA700FD35B4AC9A19A818C4CC7D057,2,12,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:21Z,6.018999814987183,351,1,0,1800000,Electronics,2000,9
9FCA700FD35B4AC9A19A818C4CC7D057,2,13,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:27Z,5.430999994277954,351,2,1,2700000,Biotechnology,14000,2
9FCA700FD35B4AC9A19A818C4CC7D057,2,13,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:27Z,5.430999994277954,351,0,0,1800000,Robotics,11000,9
9FCA700FD35B4AC9A19A818C4CC7D057,2,13,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:27Z,5.430999994277954,351,1,0,2100000,Robotics,14000,5
9FCA700FD35B4AC9A19A818C4CC7D057,2,14,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:34Z,7.567000150680542,351,2,1,2200000,Robotics,6000,3
9FCA700FD35B4AC9A19A818C4CC7D057,2,14,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:34Z,7.567000150680542,351,0,0,700000,Robotics,3000,12
9FCA700FD35B4AC9A19A818C4CC7D057,2,14,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:34Z,7.567000150680542,351,1,0,1200000,Biotechnology,5000,10
9FCA700FD35B4AC9A19A818C4CC7D057,2,15,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:43Z,8.875999927520752,351,2,1,1900000,Biotechnology,6000,8
9FCA700FD35B4AC9A19A818C4CC7D057,2,15,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:43Z,8.875999927520752,351,0,0,500000,Biotechnology,6000,5
9FCA700FD35B4AC9A19A818C4CC7D057,2,15,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:37:43Z,8.875999927520752,351,1,0,1500000,Electronics,11000,8
9FCA700FD35B4AC9A19A818C4CC7D057,0,16,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:08Z,24.80299997329712,351,2,0,1600000,Electronics,7000,4
9FCA700FD35B4AC9A19A818C4CC7D057,0,16,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:08Z,24.80299997329712,351,0,1,1900000,Electronics,7000,4
9FCA700FD35B4AC9A19A818C4CC7D057,0,16,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:08Z,24.80299997329712,351,1,0,800000,Electronics,11000,8
9FCA700FD35B4AC9A19A818C4CC7D057,2,17,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:16Z,7.604000091552734,351,2,1,1600000,Robotics,14000,5
9FCA700FD35B4AC9A19A818C4CC7D057,2,17,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:16Z,7.604000091552734,351,0,0,1300000,Robotics,4000,2
9FCA700FD35B4AC9A19A818C4CC7D057,2,17,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:16Z,7.604000091552734,351,1,0,2900000,Electronics,8000,2
9FCA700FD35B4AC9A19A818C4CC7D057,2,18,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:31Z,15.101999998092651,351,2,1,1800000,Robotics,6000,3
9FCA700FD35B4AC9A19A818C4CC7D057,2,18,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:31Z,15.101999998092651,351,0,0,1300000,Biotechnology,3000,4
9FCA700FD35B4AC9A19A818C4CC7D057,2,18,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:31Z,15.101999998092651,351,1,0,1400000,Biotechnology,14000,4
9FCA700FD35B4AC9A19A818C4CC7D057,1,19,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:37Z,6.103999853134155,351,2,0,900000,Robotics,12000,8
9FCA700FD35B4AC9A19A818C4CC7D057,1,19,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:37Z,6.103999853134155,351,0,0,800000,Robotics,8000,6
9FCA700FD35B4AC9A19A818C4CC7D057,1,19,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:37Z,6.103999853134155,351,1,1,2000000,Robotics,12000,11
9FCA700FD35B4AC9A19A818C4CC7D057,1,20,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:42Z,5.546000003814697,351,2,0,2700000,Electronics,8000,9
9FCA700FD35B4AC9A19A818C4CC7D057,1,20,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:42Z,5.546000003814697,351,0,0,1300000,Robotics,2000,10
9FCA700FD35B4AC9A19A818C4CC7D057,1,20,0,Flat,2025-09-12 19:33:01,2025-09-12 19:38:52,2025-09-12T19:38:42Z,5.546000003814697,351,1,1,500000,Biotechnology,12000,11
14A935C873804DC38902F3900DF28F8E,1,1,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:49Z,0,94,2,0,1200000,Robotics,3000,5
14A935C873804DC38902F3900DF28F8E,1,1,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:49Z,0,94,0,0,1000000,Electronics,11000,7
14A935C873804DC38902F3900DF28F8E,1,1,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:49Z,0,94,1,1,2300000,Electronics,8000,10
14A935C873804DC38902F3900DF28F8E,1,2,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:56Z,7.161999940872192,94,2,0,2000000,Electronics,13000,12
14A935C873804DC38902F3900DF28F8E,1,2,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:56Z,7.161999940872192,94,0,0,1900000,Robotics,14000,12
14A935C873804DC38902F3900DF28F8E,1,2,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:56Z,7.161999940872192,94,1,1,2600000,Electronics,2000,9
14A935C873804DC38902F3900DF28F8E,0,3,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:59Z,2.365000009536743,94,2,0,500000,Biotechnology,11000,14
14A935C873804DC38902F3900DF28F8E,0,3,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:59Z,2.365000009536743,94,0,1,800000,Robotics,9000,9
14A935C873804DC38902F3900DF28F8E,0,3,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:34:59Z,2.365000009536743,94,1,0,500000,Electronics,5000,7
14A935C873804DC38902F3900DF28F8E,2,4,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:02Z,2.865000009536743,94,2,1,2100000,Biotechnology,3000,5
14A935C873804DC38902F3900DF28F8E,2,4,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:02Z,2.865000009536743,94,0,0,2500000,Robotics,14000,7
14A935C873804DC38902F3900DF28F8E,2,4,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:02Z,2.865000009536743,94,1,0,2100000,Electronics,7000,7
14A935C873804DC38902F3900DF28F8E,1,5,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:05Z,3.434999942779541,94,2,0,1000000,Robotics,6000,6
14A935C873804DC38902F3900DF28F8E,1,5,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:05Z,3.434999942779541,94,0,0,500000,Robotics,3000,14
14A935C873804DC38902F3900DF28F8E,1,5,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:05Z,3.434999942779541,94,1,1,1100000,Electronics,2000,9
14A935C873804DC38902F3900DF28F8E,0,6,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:07Z,2.2660000324249268,94,2,0,900000,Robotics,14000,6
14A935C873804DC38902F3900DF28F8E,0,6,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:07Z,2.2660000324249268,94,0,1,500000,Biotechnology,2000,7
14A935C873804DC38902F3900DF28F8E,0,6,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:07Z,2.2660000324249268,94,1,0,1800000,Electronics,8000,5
14A935C873804DC38902F3900DF28F8E,1,7,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:10Z,2.802999973297119,94,2,0,2900000,Electronics,9000,9
14A935C873804DC38902F3900DF28F8E,1,7,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:10Z,2.802999973297119,94,0,0,2900000,Biotechnology,12000,6
14A935C873804DC38902F3900DF28F8E,1,7,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:10Z,2.802999973297119,94,1,1,2400000,Robotics,8000,5
14A935C873804DC38902F3900DF28F8E,2,8,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:13Z,2.9040000438690186,94,2,1,2100000,Robotics,4000,13
14A935C873804DC38902F3900DF28F8E,2,8,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:13Z,2.9040000438690186,94,0,0,800000,Electronics,12000,8
14A935C873804DC38902F3900DF28F8E,2,8,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:13Z,2.9040000438690186,94,1,0,2600000,Electronics,4000,7
14A935C873804DC38902F3900DF28F8E,2,9,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:16Z,2.865000009536743,94,2,1,800000,Biotechnology,5000,5
14A935C873804DC38902F3900DF28F8E,2,9,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:16Z,2.865000009536743,94,0,0,1600000,Electronics,3000,10
14A935C873804DC38902F3900DF28F8E,2,9,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:16Z,2.865000009536743,94,1,0,700000,Electronics,12000,7
14A935C873804DC38902F3900DF28F8E,1,10,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:39Z,23.168999910354614,94,2,0,3000000,Biotechnology,14000,8
14A935C873804DC38902F3900DF28F8E,1,10,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:39Z,23.168999910354614,94,0,0,700000,Robotics,3000,2
14A935C873804DC38902F3900DF28F8E,1,10,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:39Z,23.168999910354614,94,1,1,1000000,Electronics,7000,5
14A935C873804DC38902F3900DF28F8E,0,11,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:41Z,2.2250001430511475,94,2,0,1800000,Biotechnology,11000,12
14A935C873804DC38902F3900DF28F8E,0,11,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:41Z,2.2250001430511475,94,0,1,2000000,Robotics,6000,9
14A935C873804DC38902F3900DF28F8E,0,11,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:41Z,2.2250001430511475,94,1,0,800000,Biotechnology,9000,2
14A935C873804DC38902F3900DF28F8E,2,12,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:44Z,3.007999897003174,94,2,1,2600000,Electronics,5000,12
14A935C873804DC38902F3900DF28F8E,2,12,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:44Z,3.007999897003174,94,0,0,2000000,Biotechnology,4000,9
14A935C873804DC38902F3900DF28F8E,2,12,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:44Z,3.007999897003174,94,1,0,1800000,Electronics,2000,9
14A935C873804DC38902F3900DF28F8E,1,13,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:47Z,2.808000087738037,94,2,0,2700000,Biotechnology,14000,2
14A935C873804DC38902F3900DF28F8E,1,13,0,Flat,2025-09-12 19:34:44,2025-09-12 19:36:18,2025-09-12T19:35:47Z,2.808000087738037,94,0,0,1800000,Robotics,11000,9
