turkid,condition,startdate,enddate,day,chosen_hook,chosen_length,chosen_tone,chosen_content,chosen_cta,choicestimes,time_to_choose,n_matching_best,n_matching_worst,n_changed
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,2,0,1,0,0,0,2024-04-24T22:20:43Z,11.841000080108643,4,0,1
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,3,0,2,0,0,0,2024-04-24T22:20:49Z,6.144000053405762,5,0,1
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,4,1,2,0,0,0,2024-04-24T22:20:57Z,8.817999839782715,4,1,1
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,5,2,2,0,0,0,2024-04-24T22:21:04Z,6.061000108718872,4,0,1
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,6,0,2,0,1,0,2024-04-24T22:21:12Z,8.805999994277954,4,0,2
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,7,0,2,1,0,0,2024-04-24T22:21:26Z,13.895999908447266,4,1,2
655371cac562a3701896f9fc,Flat,2024-04-24 22:20:13,2024-04-24 22:21:50,8,0,2,0,0,1,2024-04-24T22:21:38Z,12.016000032424927,4,1,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,1,1,1,0,1,0,2024-04-24T21:56:05Z,0,3,1,0
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,2,1,1,0,2,1,2024-04-24T21:56:16Z,10.686000108718872,3,0,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,3,2,0,0,1,1,2024-04-24T21:56:26Z,9.65999984741211,3,1,3
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,4,2,2,0,0,1,2024-04-24T21:56:36Z,9.986000061035156,2,3,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,5,0,2,1,0,1,2024-04-24T21:56:42Z,6.135999917984009,2,3,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,6,0,2,1,1,0,2024-04-24T21:56:49Z,7.272000074386597,2,3,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,7,0,2,1,2,1,2024-04-24T21:56:54Z,5.358999967575073,2,2,2
595e7974af78da0001a21c3a,Increasing,2024-04-24 21:55:51,2024-04-24 21:57:11,8,0,1,0,1,1,2024-04-24T21:57:05Z,10.667999982833862,5,0,3
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,1,0,0,0,0,0,2024-04-24T21:55:47Z,0,2,1,0
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,2,1,2,0,1,0,2024-04-24T21:56:05Z,17.747000217437744,3,0,3
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,3,1,1,0,1,0,2024-04-24T21:56:17Z,11.751999855041504,2,0,1
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,4,1,0,0,1,0,2024-04-24T21:56:23Z,6.371000051498413,2,1,1
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,5,1,2,0,2,0,2024-04-24T21:56:34Z,10.54099988937378,2,1,2
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,6,0,2,0,1,0,2024-04-24T21:56:43Z,9.723999977111816,4,0,2
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,7,0,2,1,1,0,2024-04-24T21:56:51Z,7.680000066757202,5,1,1
60a56db43083c0ff59dded00,Flat,2024-04-24 21:55:33,2024-04-24 21:57:13,8,0,2,1,1,1,2024-04-24T21:57:07Z,15.802000045776367,4,2,1
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,1,0,0,0,0,0,2024-04-24T21:55:15Z,0,3,1,0
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,2,0,2,0,1,0,2024-04-24T21:55:28Z,13.391999959945679,3,1,2
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,3,0,2,0,1,1,2024-04-24T21:55:32Z,4.266999959945679,4,0,1
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,4,0,1,0,2,1,2024-04-24T21:55:44Z,11.995000123977661,3,2,2
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,5,1,1,0,1,0,2024-04-24T21:55:57Z,12.375999927520752,2,3,3
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,6,0,1,1,1,0,2024-04-24T21:56:04Z,7.184000015258789,2,3,2
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,7,2,1,0,1,0,2024-04-24T21:56:14Z,10.007999897003174,2,2,2
61115c17d75288988478680d,Flat,2024-04-24 21:55:29,2024-04-24 21:57:23,8,2,2,0,1,1,2024-04-24T21:56:20Z,5.897000074386597,3,0,2
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,1,1,0,0,1,0,2024-04-24T21:57:48Z,0,4,1,0
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,2,0,1,0,2,0,2024-04-24T21:58:05Z,16.93400001525879,3,1,3
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,3,2,2,1,0,0,2024-04-24T21:58:18Z,13.04800009727478,1,5,4
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,4,1,2,1,0,0,2024-04-24T21:58:27Z,8.615999937057495,2,4,1
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,5,2,0,0,1,1,2024-04-24T21:58:44Z,17.35199999809265,2,1,5
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,6,1,1,1,1,0,2024-04-24T21:58:56Z,11.297000169754028,4,2,4
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,7,0,2,0,2,0,2024-04-24T21:59:12Z,16.30399990081787,2,2,4
647f87dfe5161fce9adc1b97,Increasing,2024-04-24 21:56:52,2024-04-24 21:59:31,8,0,2,0,1,0,2024-04-24T21:59:21Z,9.433000087738037,3,2,1
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,1,0,0,0,0,0,2024-04-24T22:02:12Z,0,2,2,0
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,2,1,0,0,0,0,2024-04-24T22:02:25Z,13.479000091552734,2,1,1
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,3,2,0,0,0,0,2024-04-24T22:02:32Z,6.648999929428101,3,1,1
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,4,0,1,0,0,0,2024-04-24T22:02:45Z,13.064000129699707,2,2,2
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,5,0,2,0,0,0,2024-04-24T22:02:52Z,7.001999855041504,3,3,1
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,6,1,0,0,0,0,2024-04-24T22:03:18Z,25.496000051498413,2,1,2
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,7,1,1,0,0,0,2024-04-24T22:03:25Z,7.460000038146973,2,1,1
66293e32ed9df06f4c46a69b,Increasing,2024-04-24 22:01:54,2024-04-24 22:03:38,8,1,2,0,0,0,2024-04-24T22:03:32Z,6.483000040054321,3,2,1
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,1,0,0,0,1,1,2024-04-24T22:01:11Z,0,4,0,0
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,2,0,2,1,1,1,2024-04-24T22:01:24Z,12.86899995803833,4,2,2
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,3,0,2,1,1,0,2024-04-24T22:01:31Z,7.497999906539917,3,3,1
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,4,1,0,0,0,1,2024-04-24T22:01:46Z,14.966000080108643,2,2,5
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,5,1,2,1,0,1,2024-04-24T22:01:56Z,9.359999895095825,2,4,2
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,6,1,2,1,1,1,2024-04-24T22:02:05Z,9.551000118255615,3,3,1
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,7,1,0,1,1,1,2024-04-24T22:02:13Z,7.556999921798706,2,2,1
5ee0a3bc2f43f70568e950a3,Flat,2024-04-24 22:00:48,2024-04-24 22:02:26,8,1,0,1,2,1,2024-04-24T22:02:19Z,6.081000089645386,1,2,1
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,1,0,0,0,0,0,2024-04-24T22:04:50Z,0,1,4,0
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,2,2,1,1,1,1,2024-04-24T22:05:14Z,24.14400005340576,3,1,5
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,3,1,1,1,1,1,2024-04-24T22:05:26Z,12.121000051498413,4,1,1
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,4,1,2,1,1,1,2024-04-24T22:05:42Z,15.714999914169312,3,1,1
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,5,1,2,1,2,0,2024-04-24T22:05:48Z,6.361000061035156,3,0,2
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,6,1,2,1,1,0,2024-04-24T22:05:59Z,11.138999938964844,4,0,1
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,7,1,1,1,2,0,2024-04-24T22:06:08Z,8.812000036239624,4,0,2
61479ed0d0f07687537f23a5,Increasing,2024-04-24 22:04:33,2024-04-24 22:06:37,8,1,1,1,2,0,2024-04-24T22:06:22Z,13.516000032424927,4,0,0
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,1,0,0,0,0,0,2024-04-24T22:08:43Z,0,4,1,0
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,2,1,0,0,0,0,2024-04-24T22:08:56Z,12.914999961853027,3,2,1
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,3,2,0,0,0,0,2024-04-24T22:09:02Z,5.856000185012817,3,1,1
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,4,0,1,0,0,0,2024-04-24T22:09:08Z,6.115000009536743,3,1,2
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,5,0,2,0,0,0,2024-04-24T22:09:13Z,5.086999893188477,3,2,1
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,6,0,0,1,0,0,2024-04-24T22:09:21Z,8.087000131607056,3,2,2
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,7,0,0,0,1,0,2024-04-24T22:09:28Z,7.1549999713897705,4,0,2
654170f6b0b43e68a832928f,Flat,2024-04-24 22:08:27,2024-04-24 22:09:39,8,0,0,0,2,0,2024-04-24T22:09:34Z,5.230000019073486,5,0,1
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,1,2,0,0,1,0,2024-04-24T22:01:09Z,0,3,1,0
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,2,0,0,0,1,0,2024-04-24T22:01:24Z,14.73799991607666,3,0,1
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,3,1,0,0,1,0,2024-04-24T22:01:33Z,9.32800006866455,4,0,1
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,4,1,1,1,2,0,2024-04-24T22:01:47Z,13.484999895095825,3,2,3
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,5,1,1,0,0,0,2024-04-24T22:01:57Z,10.299000024795532,4,0,2
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,6,1,1,0,1,0,2024-04-24T22:02:11Z,13.532999992370605,5,0,1
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,7,1,2,0,0,0,2024-04-24T22:02:28Z,17.250999927520752,3,1,2
60e845f301f5a5901200baf4,Flat,2024-04-24 22:00:43,2024-04-24 22:02:45,8,1,0,0,0,1,2024-04-24T22:02:40Z,11.73200011253357,2,1,2
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,1,0,1,0,1,0,2024-04-24T22:05:10Z,0,3,0,0
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,2,2,0,0,0,1,2024-04-24T22:05:26Z,15.25600004196167,3,2,4
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,3,2,1,0,2,0,2024-04-24T22:05:37Z,11.113999843597412,3,0,3
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,4,0,0,0,2,0,2024-04-24T22:05:49Z,12.141000032424927,3,0,2
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,5,2,1,0,0,0,2024-04-24T22:06:02Z,13.132999897003174,3,1,3
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,6,1,0,0,0,0,2024-04-24T22:06:21Z,19.09500002861023,3,2,2
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,7,2,1,0,1,0,2024-04-24T22:06:34Z,12.468000173568726,4,0,3
65ad38a1b4da5762a8907fe5,Flat,2024-04-24 22:04:42,2024-04-24 22:06:51,8,2,0,0,0,0,2024-04-24T22:06:46Z,11.94599986076355,4,1,2
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,1,0,0,0,0,0,2024-04-24T22:04:22Z,0,3,2,0
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,2,1,0,0,1,1,2024-04-24T22:04:53Z,31.540000200271606,4,0,3
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,3,2,1,0,1,0,2024-04-24T22:05:23Z,29.191999912261963,1,2,3
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,4,2,2,0,2,1,2024-04-24T22:06:01Z,38.17400002479553,2,2,3
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,5,1,1,0,2,1,2024-04-24T22:06:34Z,33.032999992370605,3,0,2
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,6,0,0,0,2,1,2024-04-24T22:07:01Z,27.164999961853027,3,0,2
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,7,1,0,0,0,1,2024-04-24T22:07:13Z,12.329999923706055,5,1,2
61fa945e5719bc09cb834f15,Flat,2024-04-24 22:04:09,2024-04-24 22:07:44,8,1,0,0,2,1,2024-04-24T22:07:43Z,29.99500012397766,4,0,1
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,1,0,0,0,0,0,2024-04-24T22:05:59Z,0,4,1,0
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,2,1,1,1,1,0,2024-04-24T22:06:35Z,35.77500009536743,2,1,4
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,3,1,1,1,2,0,2024-04-24T22:06:48Z,13.125,1,1,1
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,4,2,2,0,1,0,2024-04-24T22:07:10Z,21.82699990272522,3,2,4
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,5,2,2,1,2,0,2024-04-24T22:07:25Z,15.815000057220459,1,3,2
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,6,0,1,0,2,1,2024-04-24T22:07:46Z,20.466000080108643,2,1,4
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,7,0,1,0,1,0,2024-04-24T22:08:00Z,13.941999912261963,4,0,2
5bc690392885710001a0bb76,Flat,2024-04-24 22:05:29,2024-04-24 22:08:25,8,0,2,0,1,0,2024-04-24T22:08:14Z,14.07699990272522,4,1,1
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,1,0,0,0,0,0,2024-04-24T22:02:36Z,0,1,2,0
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,2,0,2,0,1,0,2024-04-24T22:02:45Z,9.007999897003174,3,1,2
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,3,0,2,1,1,0,2024-04-24T22:02:53Z,7.67900013923645,4,0,1
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,4,1,1,0,1,0,2024-04-24T22:03:01Z,8.29699993133545,3,1,3
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,5,1,2,0,1,0,2024-04-24T22:03:09Z,7.9059998989105225,4,1,1
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,6,1,2,0,2,0,2024-04-24T22:03:14Z,5.1579999923706055,3,2,1
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,7,1,2,0,1,1,2024-04-24T22:03:18Z,3.7980000972747803,3,2,2
60ffab237175046262b2c88f,Flat,2024-04-24 22:02:25,2024-04-24 22:03:26,8,2,2,0,1,0,2024-04-24T22:03:22Z,3.9760000705718994,3,2,2
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,1,0,0,1,0,1,2024-04-24T22:01:57Z,0,3,2,0
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,2,1,1,0,1,0,2024-04-24T22:02:26Z,29.563999891281128,2,2,5
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,3,0,0,0,1,0,2024-04-24T22:02:48Z,21.913000106811523,4,1,2
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,4,2,2,1,2,0,2024-04-24T22:03:02Z,13.616999864578247,2,1,4
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,5,2,0,0,2,1,2024-04-24T22:03:12Z,10.04200005531311,1,2,3
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,6,0,0,0,1,0,2024-04-24T22:03:23Z,11.146000146865845,4,1,3
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,7,0,0,1,1,0,2024-04-24T22:03:28Z,5.085999965667725,5,0,1
66297a5ec5162507298c00e8,Flat,2024-04-24 22:01:29,2024-04-24 22:03:48,8,0,0,1,2,0,2024-04-24T22:03:36Z,7.692999839782715,4,0,1
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,1,0,0,0,1,0,2024-04-24T22:02:16Z,0,3,0,0
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,2,0,0,0,2,0,2024-04-24T22:02:31Z,15.311000108718872,2,0,1
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,3,1,0,0,2,0,2024-04-24T22:02:38Z,6.33899998664856,3,0,1
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,4,2,1,1,0,1,2024-04-24T22:02:51Z,13.859999895095825,1,4,5
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,5,0,2,0,0,1,2024-04-24T22:03:03Z,11.600000143051147,1,3,3
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,6,2,0,0,1,0,2024-04-24T22:03:20Z,17.354000091552734,3,1,4
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,7,1,1,1,1,0,2024-04-24T22:03:29Z,8.736999988555908,4,1,3
574b73a65e5491000e3c5470,Flat,2024-04-24 22:01:45,2024-04-24 22:03:52,8,1,0,1,1,0,2024-04-24T22:03:40Z,10.57099986076355,3,1,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,1,0,1,0,0,0,2024-04-24T22:03:26Z,0,3,1,0
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,2,1,1,0,1,0,2024-04-24T22:03:33Z,7.121000051498413,3,0,2
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,3,1,0,0,1,0,2024-04-24T22:03:38Z,4.883999824523926,4,0,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,4,1,0,0,2,0,2024-04-24T22:03:42Z,4.085999965667725,3,0,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,5,0,0,0,2,0,2024-04-24T22:03:46Z,3.8550000190734863,4,0,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,6,2,0,0,2,0,2024-04-24T22:03:49Z,3.7360000610351563,3,1,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,7,0,0,0,2,0,2024-04-24T22:03:53Z,3.377000093460083,4,0,1
5b68c9eb87af310001584803,Flat,2024-04-24 22:02:57,2024-04-24 22:03:59,8,0,0,0,1,0,2024-04-24T22:03:56Z,3.450000047683716,5,0,1
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,1,0,0,0,0,0,2024-04-24T22:08:13Z,0,5,0,0
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,2,1,0,0,0,0,2024-04-24T22:08:26Z,12.233999967575073,4,0,1
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,3,2,0,0,0,0,2024-04-24T22:08:30Z,4.289000034332275,4,1,1
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,4,2,1,0,0,0,2024-04-24T22:08:34Z,4.240000009536743,3,1,1
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,5,2,0,1,0,0,2024-04-24T22:08:39Z,4.444999933242798,3,2,2
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,6,2,0,0,1,0,2024-04-24T22:08:43Z,4.538000106811523,3,2,2
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,7,2,0,0,2,0,2024-04-24T22:08:46Z,3.363999843597412,3,1,1
660a670d8bd881c603b01082,Flat,2024-04-24 22:08:03,2024-04-24 22:08:55,8,2,0,0,0,1,2024-04-24T22:08:51Z,4.876000165939331,3,2,2
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,1,0,0,0,0,0,2024-04-24T22:02:29Z,0,2,1,0
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,2,1,0,0,0,0,2024-04-24T22:02:57Z,28.094000101089478,3,1,1
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,3,0,1,0,1,0,2024-04-24T22:03:12Z,15.434999942779541,4,0,3
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,4,0,1,1,1,1,2024-04-24T22:03:25Z,13.180000066757202,2,2,2
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,5,0,1,0,2,0,2024-04-24T22:03:41Z,15.309000015258789,3,1,3
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,6,2,1,0,2,0,2024-04-24T22:03:52Z,11.671000003814697,3,2,1
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,7,2,2,0,1,1,2024-04-24T22:04:13Z,20.734999895095825,2,2,3
65bba50f57f05c7489082a7e,Flat,2024-04-24 22:01:42,2024-04-24 22:04:14,8,2,2,0,1,0,2024-04-24T22:04:32Z,18.78500008583069,3,1,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,1,0,0,0,0,0,2024-04-24T22:03:17Z,0,1,4,0
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,2,0,1,0,0,0,2024-04-24T22:03:32Z,15.063000202178955,1,3,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,3,0,2,0,0,0,2024-04-24T22:03:40Z,7.079999923706055,2,3,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,4,1,2,0,0,0,2024-04-24T22:03:51Z,11.348000049591064,2,2,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,5,2,2,0,0,0,2024-04-24T22:04:01Z,9.703999996185303,3,2,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,6,2,2,1,0,0,2024-04-24T22:04:10Z,9.111999988555908,2,3,1
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,7,2,2,0,1,0,2024-04-24T22:04:20Z,10.111999988555908,4,1,2
5ba0181462e04c0001f76d2b,Increasing,2024-04-24 22:02:56,2024-04-24 22:04:39,8,2,2,0,1,1,2024-04-24T22:04:33Z,13.043999910354614,5,0,1
662941283d9839356784b96a,Increasing,2024-04-24 22:03:25,2024-04-24 22:04:46,1,0,0,1,1,0,2024-04-24T22:03:54Z,0,3,2,0
662941283d9839356784b96a,Increasing,2024-04-24 22:03:25,2024-04-24 22:04:46,2,1,0,0,1,0,2024-04-24T22:04:07Z,13.809999942779541,5,0,2
662941283d9839356784b96a,Increasing,2024-04-24 22:03:25,2024-04-24 22:04:46,3,2,0,0,1,0,2024-04-24T22:04:14Z,6.54800009727478,4,0,1
